2019-07-24 16:18:01.750,0.081966
2019-07-24 16:18:02.000,0.083246
2019-07-24 16:18:02.250,0.081966
2019-07-24 16:18:02.500,0.081966
2019-07-24 16:18:02.750,0.085808
2019-07-24 16:18:03.000,0.081966
2019-07-24 16:18:03.250,0.081966
2019-07-24 16:18:03.500,0.081966
2019-07-24 16:18:03.750,0.083246
2019-07-24 16:18:04.000,0.083246
2019-07-24 16:18:04.250,0.083246
2019-07-24 16:18:04.500,0.083246
2019-07-24 16:18:04.750,0.080685
2019-07-24 16:18:05.000,0.083246
2019-07-24 16:18:05.250,0.081966
2019-07-24 16:18:05.500,0.081966
2019-07-24 16:18:05.750,0.081966
2019-07-24 16:18:06.000,0.083246
2019-07-24 16:18:06.250,0.083246
2019-07-24 16:18:06.500,0.084527
2019-07-24 16:18:06.750,0.084527
2019-07-24 16:18:07.000,0.083246
2019-07-24 16:18:07.250,0.084527
2019-07-24 16:18:07.500,0.081966
2019-07-24 16:18:07.750,0.083246
2019-07-24 16:18:08.000,0.081966
2019-07-24 16:18:08.250,0.083246
2019-07-24 16:18:08.500,0.083246
2019-07-24 16:18:08.750,0.083246
2019-07-24 16:18:09.000,0.083246
2019-07-24 16:18:09.250,0.084527
2019-07-24 16:18:09.500,0.085808
2019-07-24 16:18:09.750,0.081966
2019-07-24 16:18:10.000,0.083246
2019-07-24 16:18:10.250,0.081966
2019-07-24 16:18:10.500,0.081966
2019-07-24 16:18:10.750,0.080685
2019-07-24 16:18:11.000,0.083246
2019-07-24 16:18:11.250,0.081966
2019-07-24 16:18:11.500,0.081966
2019-07-24 16:18:11.750,0.080685
2019-07-24 16:18:12.000,0.081966
2019-07-24 16:18:12.250,0.081966
2019-07-24 16:18:12.500,0.080685
2019-07-24 16:18:12.750,0.081966
2019-07-24 16:18:13.000,0.081966
2019-07-24 16:18:13.250,0.083246
2019-07-24 16:18:13.500,0.083246
2019-07-24 16:18:13.750,0.083246
2019-07-24 16:18:14.000,0.081966
2019-07-24 16:18:14.250,0.081966
2019-07-24 16:18:14.500,0.081966
2019-07-24 16:18:14.750,0.081966
2019-07-24 16:18:15.000,0.081966
2019-07-24 16:18:15.250,0.080685
2019-07-24 16:18:15.500,0.083246
2019-07-24 16:18:15.750,0.081966
2019-07-24 16:18:16.000,0.081966
2019-07-24 16:18:16.250,0.081966
2019-07-24 16:18:16.500,0.080685
2019-07-24 16:18:16.750,0.080685
2019-07-24 16:18:17.000,0.081966
2019-07-24 16:18:17.250,0.081966
2019-07-24 16:18:17.500,0.083246
2019-07-24 16:18:17.750,0.083246
2019-07-24 16:18:18.000,0.083246
2019-07-24 16:18:18.250,0.083246
2019-07-24 16:18:18.500,0.081966
2019-07-24 16:18:18.750,0.081966
2019-07-24 16:18:19.000,0.081966
2019-07-24 16:18:19.250,0.085808
2019-07-24 16:18:19.500,0.081966
2019-07-24 16:18:19.750,0.081966
2019-07-24 16:18:20.000,0.083246
2019-07-24 16:18:20.250,0.084527
2019-07-24 16:18:20.500,0.083246
2019-07-24 16:18:20.750,0.083246
2019-07-24 16:18:21.000,0.083246
2019-07-24 16:18:21.250,0.083246
2019-07-24 16:18:21.500,0.083246
2019-07-24 16:18:21.750,0.085808
2019-07-24 16:18:22.000,0.085808
2019-07-24 16:18:22.250,0.081966
2019-07-24 16:18:22.500,0.083246
2019-07-24 16:18:22.750,0.083246
2019-07-24 16:18:23.000,0.083246
2019-07-24 16:18:23.250,0.080685
2019-07-24 16:18:23.500,0.081966
2019-07-24 16:18:23.750,0.083246
2019-07-24 16:18:24.000,0.081966
2019-07-24 16:18:24.250,0.083246
2019-07-24 16:18:24.500,0.081966
2019-07-24 16:18:24.750,0.083246
2019-07-24 16:18:25.000,0.081966
2019-07-24 16:18:25.250,0.083246
2019-07-24 16:18:25.500,0.083246
2019-07-24 16:18:25.750,0.083246
2019-07-24 16:18:26.000,0.083246
2019-07-24 16:18:26.250,0.083246
2019-07-24 16:18:26.500,0.083246
2019-07-24 16:18:26.750,0.083246
2019-07-24 16:18:27.000,0.083246
2019-07-24 16:18:27.250,0.083246
2019-07-24 16:18:27.500,0.084527
2019-07-24 16:18:27.750,0.085808
2019-07-24 16:18:28.000,0.081966
2019-07-24 16:18:28.250,0.084527
2019-07-24 16:18:28.500,0.084527
2019-07-24 16:18:28.750,0.083246
2019-07-24 16:18:29.000,0.083246
2019-07-24 16:18:29.250,0.083246
2019-07-24 16:18:29.500,0.083246
2019-07-24 16:18:29.750,0.083246
2019-07-24 16:18:30.000,0.083246
2019-07-24 16:18:30.250,0.081966
2019-07-24 16:18:30.500,0.084527
2019-07-24 16:18:30.750,0.084527
2019-07-24 16:18:31.000,0.083246
2019-07-24 16:18:31.250,0.084527
2019-07-24 16:18:31.500,0.084527
2019-07-24 16:18:31.750,0.083246
2019-07-24 16:18:32.000,0.083246
2019-07-24 16:18:32.250,0.083246
2019-07-24 16:18:32.500,0.083246
2019-07-24 16:18:32.750,0.083246
2019-07-24 16:18:33.000,0.087089
2019-07-24 16:18:33.250,0.083246
2019-07-24 16:18:33.500,0.083246
2019-07-24 16:18:33.750,0.084527
2019-07-24 16:18:34.000,0.085808
2019-07-24 16:18:34.250,0.087089
2019-07-24 16:18:34.500,0.087089
2019-07-24 16:18:34.750,0.083246
2019-07-24 16:18:35.000,0.083246
2019-07-24 16:18:35.250,0.084527
2019-07-24 16:18:35.500,0.084527
2019-07-24 16:18:35.750,0.084527
2019-07-24 16:18:36.000,0.083246
2019-07-24 16:18:36.250,0.084527
2019-07-24 16:18:36.500,0.083246
2019-07-24 16:18:36.750,0.084527
2019-07-24 16:18:37.000,0.084527
2019-07-24 16:18:37.250,0.083246
2019-07-24 16:18:37.500,0.083246
2019-07-24 16:18:37.750,0.084527
2019-07-24 16:18:38.000,0.084527
2019-07-24 16:18:38.250,0.084527
2019-07-24 16:18:38.500,0.084527
2019-07-24 16:18:38.750,0.084527
2019-07-24 16:18:39.000,0.084527
2019-07-24 16:18:39.250,0.085808
2019-07-24 16:18:39.500,0.084527
2019-07-24 16:18:39.750,0.083246
2019-07-24 16:18:40.000,0.083246
2019-07-24 16:18:40.250,0.084527
2019-07-24 16:18:40.500,0.084527
2019-07-24 16:18:40.750,0.084527
2019-07-24 16:18:41.000,0.085808
2019-07-24 16:18:41.250,0.084527
2019-07-24 16:18:41.500,0.084527
2019-07-24 16:18:41.750,0.084527
2019-07-24 16:18:42.000,0.084527
2019-07-24 16:18:42.250,0.085808
2019-07-24 16:18:42.500,0.083246
2019-07-24 16:18:42.750,0.084527
2019-07-24 16:18:43.000,0.084527
2019-07-24 16:18:43.250,0.083246
2019-07-24 16:18:43.500,0.084527
2019-07-24 16:18:43.750,0.085808
2019-07-24 16:18:44.000,0.085808
2019-07-24 16:18:44.250,0.085808
2019-07-24 16:18:44.500,0.084527
2019-07-24 16:18:44.750,0.084527
2019-07-24 16:18:45.000,0.084527
2019-07-24 16:18:45.250,0.084527
2019-07-24 16:18:45.500,0.084527
2019-07-24 16:18:45.750,0.087089
2019-07-24 16:18:46.000,0.085808
2019-07-24 16:18:46.250,0.084527
2019-07-24 16:18:46.500,0.083246
2019-07-24 16:18:46.750,0.084527
2019-07-24 16:18:47.000,0.084527
2019-07-24 16:18:47.250,0.084527
2019-07-24 16:18:47.500,0.088369
2019-07-24 16:18:47.750,0.085808
2019-07-24 16:18:48.000,0.084527
2019-07-24 16:18:48.250,0.085808
2019-07-24 16:18:48.500,0.087089
2019-07-24 16:18:48.750,0.084527
2019-07-24 16:18:49.000,0.085808
2019-07-24 16:18:49.250,0.085808
2019-07-24 16:18:49.500,0.084527
2019-07-24 16:18:49.750,0.084527
2019-07-24 16:18:50.000,0.084527
2019-07-24 16:18:50.250,0.085808
2019-07-24 16:18:50.500,0.085808
2019-07-24 16:18:50.750,0.085808
2019-07-24 16:18:51.000,0.085808
2019-07-24 16:18:51.250,0.084527
2019-07-24 16:18:51.500,0.084527
2019-07-24 16:18:51.750,0.084527
2019-07-24 16:18:52.000,0.084527
2019-07-24 16:18:52.250,0.088369
2019-07-24 16:18:52.500,0.084527
2019-07-24 16:18:52.750,0.084527
2019-07-24 16:18:53.000,0.085808
2019-07-24 16:18:53.250,0.087089
2019-07-24 16:18:53.500,0.084527
2019-07-24 16:18:53.750,0.085808
2019-07-24 16:18:54.000,0.084527
2019-07-24 16:18:54.250,0.084527
2019-07-24 16:18:54.500,0.085808
2019-07-24 16:18:54.750,0.088369
2019-07-24 16:18:55.000,0.085808
2019-07-24 16:18:55.250,0.085808
2019-07-24 16:18:55.500,0.081966
2019-07-24 16:18:55.750,0.081966
2019-07-24 16:18:56.000,0.084527
2019-07-24 16:18:56.250,0.085808
2019-07-24 16:18:56.500,0.084527
2019-07-24 16:18:56.750,0.085808
2019-07-24 16:18:57.000,0.084527
2019-07-24 16:18:57.250,0.084527
2019-07-24 16:18:57.500,0.085808
2019-07-24 16:18:57.750,0.084527
2019-07-24 16:18:58.000,0.084527
2019-07-24 16:18:58.250,0.085808
2019-07-24 16:18:58.500,0.084527
2019-07-24 16:18:58.750,0.088369
2019-07-24 16:18:59.000,0.084527
2019-07-24 16:18:59.250,0.084527
2019-07-24 16:18:59.500,0.085808
2019-07-24 16:18:59.750,0.085808
2019-07-24 16:19:00.000,0.084527
2019-07-24 16:19:00.250,0.084527
2019-07-24 16:19:00.500,0.085808
2019-07-24 16:19:00.750,0.084527
2019-07-24 16:19:01.000,0.084527
2019-07-24 16:19:01.250,0.084527
2019-07-24 16:19:01.500,0.08965
2019-07-24 16:19:01.750,0.084527
2019-07-24 16:19:02.000,0.085808
2019-07-24 16:19:02.250,0.085808
2019-07-24 16:19:02.500,0.084527
2019-07-24 16:19:02.750,0.085808
2019-07-24 16:19:03.000,0.084527
2019-07-24 16:19:03.250,0.088369
2019-07-24 16:19:03.500,0.084527
2019-07-24 16:19:03.750,0.085808
2019-07-24 16:19:04.000,0.085808
2019-07-24 16:19:04.250,0.087089
2019-07-24 16:19:04.500,0.085808
2019-07-24 16:19:04.750,0.085808
2019-07-24 16:19:05.000,0.085808
2019-07-24 16:19:05.250,0.085808
2019-07-24 16:19:05.500,0.085808
2019-07-24 16:19:05.750,0.088369
2019-07-24 16:19:06.000,0.084527
2019-07-24 16:19:06.250,0.085808
2019-07-24 16:19:06.500,0.084527
2019-07-24 16:19:06.750,0.085808
2019-07-24 16:19:07.000,0.085808
2019-07-24 16:19:07.250,0.084527
2019-07-24 16:19:07.500,0.084527
2019-07-24 16:19:07.750,0.084527
2019-07-24 16:19:08.000,0.084527
2019-07-24 16:19:08.250,0.084527
2019-07-24 16:19:08.500,0.083246
2019-07-24 16:19:08.750,0.085808
2019-07-24 16:19:09.000,0.083246
2019-07-24 16:19:09.250,0.084527
2019-07-24 16:19:09.500,0.084527
2019-07-24 16:19:09.750,0.085808
2019-07-24 16:19:10.000,0.084527
2019-07-24 16:19:10.250,0.088369
2019-07-24 16:19:10.500,0.085808
2019-07-24 16:19:10.750,0.085808
2019-07-24 16:19:11.000,0.085808
2019-07-24 16:19:11.250,0.088369
2019-07-24 16:19:11.500,0.084527
2019-07-24 16:19:11.750,0.088369
2019-07-24 16:19:12.000,0.084527
2019-07-24 16:19:12.250,0.085808
2019-07-24 16:19:12.500,0.085808
2019-07-24 16:19:12.750,0.085808
2019-07-24 16:19:13.000,0.085808
2019-07-24 16:19:13.250,0.087089
2019-07-24 16:19:13.500,0.084527
2019-07-24 16:19:13.750,0.088369
2019-07-24 16:19:14.000,0.084527
2019-07-24 16:19:14.250,0.085808
2019-07-24 16:19:14.500,0.084527
2019-07-24 16:19:14.750,0.085808
2019-07-24 16:19:15.000,0.085808
2019-07-24 16:19:15.250,0.087089
2019-07-24 16:19:15.500,0.085808
2019-07-24 16:19:15.750,0.085808
2019-07-24 16:19:16.000,0.085808
2019-07-24 16:19:16.250,0.085808
2019-07-24 16:19:16.500,0.085808
2019-07-24 16:19:16.750,0.084527
2019-07-24 16:19:17.000,0.085808
2019-07-24 16:19:17.250,0.083246
2019-07-24 16:19:17.500,0.084527
2019-07-24 16:19:17.750,0.084527
2019-07-24 16:19:18.000,0.084527
2019-07-24 16:19:18.250,0.084527
2019-07-24 16:19:18.500,0.084527
2019-07-24 16:19:18.750,0.084527
2019-07-24 16:19:19.000,0.081966
2019-07-24 16:19:19.250,0.084527
2019-07-24 16:19:19.500,0.083246
2019-07-24 16:19:19.750,0.083246
2019-07-24 16:19:20.000,0.083246
2019-07-24 16:19:20.250,0.084527
2019-07-24 16:19:20.500,0.088369
2019-07-24 16:19:20.750,0.084527
2019-07-24 16:19:21.000,0.084527
2019-07-24 16:19:21.250,0.085808
2019-07-24 16:19:21.500,0.085808
2019-07-24 16:19:21.750,0.085808
2019-07-24 16:19:22.000,0.087089
2019-07-24 16:19:22.250,0.087089
2019-07-24 16:19:22.500,0.084527
2019-07-24 16:19:22.750,0.085808
2019-07-24 16:19:23.000,0.085808
2019-07-24 16:19:23.250,0.085808
2019-07-24 16:19:23.500,0.084527
2019-07-24 16:19:23.750,0.083246
2019-07-24 16:19:24.000,0.081966
2019-07-24 16:19:24.250,0.084527
2019-07-24 16:19:24.500,0.084527
2019-07-24 16:19:24.750,0.083246
2019-07-24 16:19:25.000,0.084527
2019-07-24 16:19:25.250,0.083246
2019-07-24 16:19:25.500,0.083246
2019-07-24 16:19:25.750,0.081966
2019-07-24 16:19:26.000,0.083246
2019-07-24 16:19:26.250,0.08965
2019-07-24 16:19:26.500,0.084527
2019-07-24 16:19:26.750,0.084527
2019-07-24 16:19:27.000,0.084527
2019-07-24 16:19:27.250,0.083246
2019-07-24 16:19:27.500,0.085808
2019-07-24 16:19:27.750,0.083246
2019-07-24 16:19:28.000,0.083246
2019-07-24 16:19:28.250,0.083246
2019-07-24 16:19:28.500,0.085808
2019-07-24 16:19:28.750,0.084527
2019-07-24 16:19:29.000,0.084527
2019-07-24 16:19:29.250,0.083246
2019-07-24 16:19:29.500,0.088369
2019-07-24 16:19:29.750,0.084527
2019-07-24 16:19:30.000,0.088369
2019-07-24 16:19:30.250,0.084527
2019-07-24 16:19:30.500,0.083246
2019-07-24 16:19:30.750,0.085808
2019-07-24 16:19:31.000,0.084527
2019-07-24 16:19:31.250,0.084527
2019-07-24 16:19:31.500,0.084527
2019-07-24 16:19:31.750,0.08965
2019-07-24 16:19:32.000,0.085808
2019-07-24 16:19:32.250,0.085808
2019-07-24 16:19:32.500,0.085808
2019-07-24 16:19:32.750,0.085808
2019-07-24 16:19:33.000,0.084527
2019-07-24 16:19:33.250,0.084527
2019-07-24 16:19:33.500,0.084527
2019-07-24 16:19:33.750,0.084527
2019-07-24 16:19:34.000,0.085808
2019-07-24 16:19:34.250,0.085808
2019-07-24 16:19:34.500,0.085808
2019-07-24 16:19:34.750,0.085808
2019-07-24 16:19:35.000,0.084527
2019-07-24 16:19:35.250,0.084527
2019-07-24 16:19:35.500,0.084527
2019-07-24 16:19:35.750,0.085808
2019-07-24 16:19:36.000,0.085808
2019-07-24 16:19:36.250,0.085808
2019-07-24 16:19:36.500,0.085808
2019-07-24 16:19:36.750,0.085808
2019-07-24 16:19:37.000,0.088369
2019-07-24 16:19:37.250,0.085808
2019-07-24 16:19:37.500,0.084527
2019-07-24 16:19:37.750,0.085808
2019-07-24 16:19:38.000,0.085808
2019-07-24 16:19:38.250,0.085808
2019-07-24 16:19:38.500,0.084527
2019-07-24 16:19:38.750,0.084527
2019-07-24 16:19:39.000,0.084527
2019-07-24 16:19:39.250,0.084527
2019-07-24 16:19:39.500,0.085808
2019-07-24 16:19:39.750,0.085808
2019-07-24 16:19:40.000,0.085808
2019-07-24 16:19:40.250,0.084527
2019-07-24 16:19:40.500,0.084527
2019-07-24 16:19:40.750,0.084527
2019-07-24 16:19:41.000,0.084527
2019-07-24 16:19:41.250,0.08965
2019-07-24 16:19:41.500,0.085808
2019-07-24 16:19:41.750,0.085808
2019-07-24 16:19:42.000,0.085808
2019-07-24 16:19:42.250,0.084527
2019-07-24 16:19:42.500,0.083246
2019-07-24 16:19:42.750,0.085808
2019-07-24 16:19:43.000,0.084527
2019-07-24 16:19:43.250,0.084527
2019-07-24 16:19:43.500,0.087089
2019-07-24 16:19:43.750,0.085808
2019-07-24 16:19:44.000,0.085808
2019-07-24 16:19:44.250,0.087089
2019-07-24 16:19:44.500,0.085808
2019-07-24 16:19:44.750,0.085808
2019-07-24 16:19:45.000,0.084527
2019-07-24 16:19:45.250,0.085808
2019-07-24 16:19:45.500,0.085808
2019-07-24 16:19:45.750,0.087089
2019-07-24 16:19:46.000,0.085808
2019-07-24 16:19:46.250,0.088369
2019-07-24 16:19:46.500,0.08965
2019-07-24 16:19:46.750,0.085808
2019-07-24 16:19:47.000,0.085808
2019-07-24 16:19:47.250,0.085808
2019-07-24 16:19:47.500,0.085808
2019-07-24 16:19:47.750,0.087089
2019-07-24 16:19:48.000,0.087089
2019-07-24 16:19:48.250,0.087089
2019-07-24 16:19:48.500,0.084527
2019-07-24 16:19:48.750,0.084527
2019-07-24 16:19:49.000,0.084527
2019-07-24 16:19:49.250,0.084527
2019-07-24 16:19:49.500,0.084527
2019-07-24 16:19:49.750,0.084527
2019-07-24 16:19:50.000,0.085808
2019-07-24 16:19:50.250,0.083246
2019-07-24 16:19:50.500,0.084527
2019-07-24 16:19:50.750,0.084527
2019-07-24 16:19:51.000,0.085808
2019-07-24 16:19:51.250,0.084527
2019-07-24 16:19:51.500,0.085808
2019-07-24 16:19:51.750,0.083246
2019-07-24 16:19:52.000,0.080685
2019-07-24 16:19:52.250,0.083246
2019-07-24 16:19:52.500,0.084527
2019-07-24 16:19:52.750,0.083246
2019-07-24 16:19:53.000,0.083246
2019-07-24 16:19:53.250,0.088369
2019-07-24 16:19:53.500,0.085808
2019-07-24 16:19:53.750,0.084527
2019-07-24 16:19:54.000,0.087089
2019-07-24 16:19:54.250,0.085808
2019-07-24 16:19:54.500,0.085808
2019-07-24 16:19:54.750,0.084527
2019-07-24 16:19:55.000,0.085808
2019-07-24 16:19:55.250,0.087089
2019-07-24 16:19:55.500,0.084527
2019-07-24 16:19:55.750,0.085808
2019-07-24 16:19:56.000,0.085808
2019-07-24 16:19:56.250,0.085808
2019-07-24 16:19:56.500,0.085808
2019-07-24 16:19:56.750,0.08965
2019-07-24 16:19:57.000,0.085808
2019-07-24 16:19:57.250,0.085808
2019-07-24 16:19:57.500,0.087089
2019-07-24 16:19:57.750,0.085808
2019-07-24 16:19:58.000,0.088369
2019-07-24 16:19:58.250,0.090931
2019-07-24 16:19:58.500,0.087089
2019-07-24 16:19:58.750,0.087089
2019-07-24 16:19:59.000,0.088369
2019-07-24 16:19:59.250,0.088369
2019-07-24 16:19:59.500,0.08965
2019-07-24 16:19:59.750,0.08965
2019-07-24 16:20:00.000,0.08965
2019-07-24 16:20:00.250,0.087089
2019-07-24 16:20:00.500,0.08965
2019-07-24 16:20:00.750,0.085808
2019-07-24 16:20:01.000,0.087089
2019-07-24 16:20:01.250,0.087089
2019-07-24 16:20:01.500,0.088369
2019-07-24 16:20:01.750,0.088369
2019-07-24 16:20:02.000,0.08965
2019-07-24 16:20:02.250,0.085808
2019-07-24 16:20:02.500,0.084527
2019-07-24 16:20:02.750,0.087089
2019-07-24 16:20:03.000,0.090931
2019-07-24 16:20:03.250,0.087089
2019-07-24 16:20:03.500,0.088369
2019-07-24 16:20:03.750,0.088369
2019-07-24 16:20:04.000,0.087089
2019-07-24 16:20:04.250,0.088369
2019-07-24 16:20:04.500,0.092211
2019-07-24 16:20:04.750,0.08965
2019-07-24 16:20:05.000,0.088369
2019-07-24 16:20:05.250,0.08965
2019-07-24 16:20:05.500,0.08965
2019-07-24 16:20:05.750,0.093492
2019-07-24 16:20:06.000,0.088369
2019-07-24 16:20:06.250,0.088369
2019-07-24 16:20:06.500,0.088369
2019-07-24 16:20:06.750,0.090931
2019-07-24 16:20:07.000,0.08965
2019-07-24 16:20:07.250,0.088369
2019-07-24 16:20:07.500,0.08965
2019-07-24 16:20:07.750,0.088369
2019-07-24 16:20:08.000,0.087089
2019-07-24 16:20:08.250,0.088369
2019-07-24 16:20:08.500,0.087089
2019-07-24 16:20:08.750,0.092211
2019-07-24 16:20:09.000,0.088369
2019-07-24 16:20:09.250,0.087089
2019-07-24 16:20:09.500,0.093492
2019-07-24 16:20:09.750,0.088369
2019-07-24 16:20:10.000,0.087089
2019-07-24 16:20:10.250,0.093492
2019-07-24 16:20:10.500,0.093492
2019-07-24 16:20:10.750,0.088369
2019-07-24 16:20:11.000,0.090931
2019-07-24 16:20:11.250,0.08965
2019-07-24 16:20:11.500,0.08965
2019-07-24 16:20:11.750,0.08965
2019-07-24 16:20:12.000,0.08965
2019-07-24 16:20:12.250,0.093492
2019-07-24 16:20:12.500,0.08965
2019-07-24 16:20:12.750,0.08965
2019-07-24 16:20:13.000,0.08965
2019-07-24 16:20:13.250,0.088369
2019-07-24 16:20:13.500,0.088369
2019-07-24 16:20:13.750,0.088369
2019-07-24 16:20:14.000,0.088369
2019-07-24 16:20:14.250,0.088369
2019-07-24 16:20:14.500,0.08965
2019-07-24 16:20:14.750,0.08965
2019-07-24 16:20:15.000,0.088369
2019-07-24 16:20:15.250,0.087089
2019-07-24 16:20:15.500,0.087089
2019-07-24 16:20:15.750,0.088369
2019-07-24 16:20:16.000,0.08965
2019-07-24 16:20:16.250,0.08965
2019-07-24 16:20:16.500,0.08965
2019-07-24 16:20:16.750,0.092211
2019-07-24 16:20:17.000,0.090931
2019-07-24 16:20:17.250,0.08965
2019-07-24 16:20:17.500,0.088369
2019-07-24 16:20:17.750,0.08965
2019-07-24 16:20:18.000,0.090931
2019-07-24 16:20:18.250,0.08965
2019-07-24 16:20:18.500,0.088369
2019-07-24 16:20:18.750,0.087089
2019-07-24 16:20:19.000,0.085808
2019-07-24 16:20:19.250,0.087089
2019-07-24 16:20:19.500,0.087089
2019-07-24 16:20:19.750,0.087089
2019-07-24 16:20:20.000,0.085808
2019-07-24 16:20:20.250,0.090931
2019-07-24 16:20:20.500,0.087089
2019-07-24 16:20:20.750,0.088369
2019-07-24 16:20:21.000,0.088369
2019-07-24 16:20:21.250,0.090931
2019-07-24 16:20:21.500,0.088369
2019-07-24 16:20:21.750,0.08965
2019-07-24 16:20:22.000,0.08965
2019-07-24 16:20:22.250,0.087089
2019-07-24 16:20:22.500,0.087089
2019-07-24 16:20:22.750,0.088369
2019-07-24 16:20:23.000,0.08965
2019-07-24 16:20:23.250,0.08965
2019-07-24 16:20:23.500,0.088369
2019-07-24 16:20:23.750,0.08965
2019-07-24 16:20:24.000,0.088369
2019-07-24 16:20:24.250,0.087089
2019-07-24 16:20:24.500,0.087089
2019-07-24 16:20:24.750,0.08965
2019-07-24 16:20:25.000,0.088369
2019-07-24 16:20:25.250,0.088369
2019-07-24 16:20:25.500,0.088369
2019-07-24 16:20:25.750,0.087089
2019-07-24 16:20:26.000,0.087089
2019-07-24 16:20:26.250,0.088369
2019-07-24 16:20:26.500,0.087089
2019-07-24 16:20:26.750,0.088369
2019-07-24 16:20:27.000,0.088369
2019-07-24 16:20:27.250,0.088369
2019-07-24 16:20:27.500,0.088369
2019-07-24 16:20:27.750,0.087089
2019-07-24 16:20:28.000,0.088369
2019-07-24 16:20:28.250,0.088369
2019-07-24 16:20:28.500,0.088369
2019-07-24 16:20:28.750,0.088369
2019-07-24 16:20:29.000,0.087089
2019-07-24 16:20:29.250,0.087089
2019-07-24 16:20:29.500,0.088369
2019-07-24 16:20:29.750,0.088369
2019-07-24 16:20:30.000,0.087089
2019-07-24 16:20:30.250,0.088369
2019-07-24 16:20:30.500,0.092211
2019-07-24 16:20:30.750,0.087089
2019-07-24 16:20:31.000,0.087089
2019-07-24 16:20:31.250,0.087089
2019-07-24 16:20:31.500,0.087089
2019-07-24 16:20:31.750,0.088369
2019-07-24 16:20:32.000,0.088369
2019-07-24 16:20:32.250,0.08965
2019-07-24 16:20:32.500,0.088369
2019-07-24 16:20:32.750,0.087089
2019-07-24 16:20:33.000,0.087089
2019-07-24 16:20:33.250,0.088369
2019-07-24 16:20:33.500,0.088369
2019-07-24 16:20:33.750,0.088369
2019-07-24 16:20:34.000,0.087089
2019-07-24 16:20:34.250,0.087089
2019-07-24 16:20:34.500,0.087089
2019-07-24 16:20:34.750,0.092211
2019-07-24 16:20:35.000,0.088369
2019-07-24 16:20:35.250,0.08965
2019-07-24 16:20:35.500,0.088369
2019-07-24 16:20:35.750,0.088369
2019-07-24 16:20:36.000,0.090931
2019-07-24 16:20:36.250,0.087089
2019-07-24 16:20:36.500,0.087089
2019-07-24 16:20:36.750,0.087089
2019-07-24 16:20:37.000,0.084527
2019-07-24 16:20:37.250,0.085808
2019-07-24 16:20:37.500,0.085808
2019-07-24 16:20:37.750,0.087089
2019-07-24 16:20:38.000,0.085808
2019-07-24 16:20:38.250,0.087089
2019-07-24 16:20:38.500,0.088369
2019-07-24 16:20:38.750,0.085808
2019-07-24 16:20:39.000,0.085808
2019-07-24 16:20:39.250,0.084527
2019-07-24 16:20:39.500,0.084527
2019-07-24 16:20:39.750,0.084527
2019-07-24 16:20:40.000,0.084527
2019-07-24 16:20:40.250,0.085808
2019-07-24 16:20:40.500,0.087089
2019-07-24 16:20:40.750,0.08965
2019-07-24 16:20:41.000,0.084527
2019-07-24 16:20:41.250,0.085808
2019-07-24 16:20:41.500,0.084527
2019-07-24 16:20:41.750,0.085808
2019-07-24 16:20:42.000,0.087089
2019-07-24 16:20:42.250,0.085808
2019-07-24 16:20:42.500,0.085808
2019-07-24 16:20:42.750,0.084527
2019-07-24 16:20:43.000,0.085808
2019-07-24 16:20:43.250,0.087089
2019-07-24 16:20:43.500,0.087089
2019-07-24 16:20:43.750,0.08965
2019-07-24 16:20:44.000,0.085808
2019-07-24 16:20:44.250,0.085808
2019-07-24 16:20:44.500,0.08965
2019-07-24 16:20:44.750,0.085808
2019-07-24 16:20:45.000,0.084527
2019-07-24 16:20:45.250,0.084527
2019-07-24 16:20:45.500,0.087089
2019-07-24 16:20:45.750,0.085808
2019-07-24 16:20:46.000,0.085808
2019-07-24 16:20:46.250,0.085808
2019-07-24 16:20:46.500,0.08965
2019-07-24 16:20:46.750,0.084527
2019-07-24 16:20:47.000,0.084527
2019-07-24 16:20:47.250,0.085808
2019-07-24 16:20:47.500,0.085808
2019-07-24 16:20:47.750,0.087089
2019-07-24 16:20:48.000,0.083246
2019-07-24 16:20:48.250,0.085808
2019-07-24 16:20:48.500,0.087089
2019-07-24 16:20:48.750,0.085808
2019-07-24 16:20:49.000,0.084527
2019-07-24 16:20:49.250,0.084527
2019-07-24 16:20:49.500,0.085808
2019-07-24 16:20:49.750,0.085808
2019-07-24 16:20:50.000,0.084527
2019-07-24 16:20:50.250,0.085808
2019-07-24 16:20:50.500,0.08965
2019-07-24 16:20:50.750,0.083246
2019-07-24 16:20:51.000,0.088369
2019-07-24 16:20:51.250,0.084527
2019-07-24 16:20:51.500,0.085808
2019-07-24 16:20:51.750,0.088369
2019-07-24 16:20:52.000,0.087089
2019-07-24 16:20:52.250,0.087089
2019-07-24 16:20:52.500,0.08965
2019-07-24 16:20:52.750,0.084527
2019-07-24 16:20:53.000,0.084527
2019-07-24 16:20:53.250,0.084527
2019-07-24 16:20:53.500,0.085808
2019-07-24 16:20:53.750,0.084527
2019-07-24 16:20:54.000,0.085808
2019-07-24 16:20:54.250,0.087089
2019-07-24 16:20:54.500,0.084527
2019-07-24 16:20:54.750,0.084527
2019-07-24 16:20:55.000,0.084527
2019-07-24 16:20:55.250,0.084527
2019-07-24 16:20:55.500,0.085808
2019-07-24 16:20:55.750,0.084527
2019-07-24 16:20:56.000,0.085808
2019-07-24 16:20:56.250,0.085808
2019-07-24 16:20:56.500,0.085808
